2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39226531982422,4069.600341796875,-0.1664123684167862,-1.1014362573623657,99.98390197753906
2542.809814453125,110.39210510253906,4069.600341796875,-0.1692504733800888,-1.1011972427368164,99.98391723632812
2542.8095703125,110.39230346679688,4069.600341796875,-0.17633050680160522,-1.1003024578094482,99.98406982421875
2542.8095703125,110.39241790771484,4069.600341796875,-0.1777648776769638,-1.1001590490341187,99.98417663574219
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.3924560546875,4069.600341796875,-0.1785278171300888,-1.1000292301177979,99.98431396484375
2542.8095703125,110.39227294921875,4069.600341796875,-0.1788940578699112,-1.1000292301177979,99.98483276367188
2542.8095703125,110.39240264892578,4069.600341796875,-0.17889399826526642,-1.1000292301177979,99.98495483398438
2542.8095703125,110.39244079589844,4069.600341796875,-0.1785278022289276,-1.0999404191970825,99.985107421875
2542.8095703125,110.3924560546875,4069.600341796875,-0.1787109225988388,-1.1000292301177979,99.98521423339844
2542.8095703125,110.3924560546875,4069.600341796875,-0.1787109225988388,-1.1000292301177979,99.98521423339844
2542.8095703125,110.3924560546875,4069.600341796875,-0.1787109225988388,-1.1000292301177979,99.98521423339844
2542.8095703125,110.3924560546875,4069.600341796875,-0.1787109225988388,-1.1000292301177979,99.98521423339844
2542.8095703125,110.3924560546875,4069.600341796875,-0.1787109225988388,-1.1000292301177979,99.98521423339844
2542.8095703125,110.3924560546875,4069.600341796875,-0.1787109225988388,-1.1000292301177979,99.98521423339844
